Date,Time,Date calibrated,Time calibrated,[CH4] dissolved with water vapour (ppm),[CH4] dissolved with water vapour (nmol/L),[CH4] dissolved with constant dry gas flow (ppm),[CH4] dissolved with constant dry gas flow (nmol/L),[N2O] dissolved with water vapour (ppm),[N2O] dissolved with water vapour (nmol/L),[N2O] dissolved with constant dry gas flow (ppm),[N2O] dissolved with constant dry gas flow (nmol/L),[NH3] dissolved (ppm),Depth (meter),Hydrostatic Pressure Calibrated (bar),Carrier gas pressure calibrated (bar),[CH4] measured (ppm),[N2O] measured (ppm),[NH3] measured (ppm),[H2O] measured (%),Flow Carrier Gas (sccm),Total Flow (sccm),Cavity Pressure (mbar),Cellule Temperature (Degree Celsius),Hydrostatic pressure (bar),LShift,Error Standard,Ringdown Time (microSec),Box Temperature (Degree Celsius),Carrier gas pressure (dbar),PWM Cellule Temperature,PWM Cellule Pressure,Laser Temperature (Degree Celsius),Laser Flux,Norm Signal,Value Max,datetime,Cavity Pressure (mbar)_FLAG,Cellule Temperature (Degree Celsius)_FLAG,Depth (meter)_FLAG,Flow Carrier Gas (sccm)_FLAG,Total Flow (sccm)_FLAG,[CH4] dissolved with water vapour (ppm)_FLAG,Error Standard_FLAG,[CH4] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_RSD,[N2O] dissolved with water vapour (ppm)_FLAG,[NH3] measured (ppm)_RSD,[NH3] measured (ppm)_FLAG,[H2O] measured (%)_RSD,[H2O] measured (%)_FLAG
2024/12/11,10:24:30,2024/12/11,10:24:42,2.59473,4.96039,42.0431,80.3747,,1.8447,15.6353,29.8903,1.16226,-0.995243,-0.0976,44.1689,5.892,0.171,-0.159,2.209,2.00031,6.43187,30.0156,39.515,-0.061,-0.556,0.0375,26.497,18.907,441.689,58.67,0.0,48.332,52.129,0.898,0.7131,2024-12-11 10:24:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005419639037587725,0.001457339967231225,1.0,-0.00884433962264151,0.0,0.0006366002716161159,0.0
2024/12/11,10:24:31,2024/12/11,10:24:43,2.10762,4.02917,37.6327,71.9432,,1.25801,11.7499,22.4625,1.39928,-1.12577,-0.1104,44.142,3.553,0.515,,-34.769,1.99937,6.73813,30.0,39.503,-0.069,-0.655,0.0399,26.47,18.907,441.42,58.71,0.0,48.33,52.129,0.91,0.7224,2024-12-11 10:24:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007553591254590486,0.002419276896050768,1.0,0.0017456249999999998,1.0,-4.578820213408496e-05,0.0
2024/12/11,10:24:32,2024/12/11,10:24:44,4.17395,7.97943,72.1156,137.865,,0.213776,1.93204,3.69351,0.406171,-0.995243,-0.0976,44.1518,5.781,0.301,,-63.33,2.00094,6.49781,29.9844,39.505,-0.061,-0.607,0.0534,26.676,18.911,441.518,58.41,0.0,48.333,52.129,0.913,0.7303,2024-12-11 10:24:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006831802010086371,0.025500429245957936,1.0,0.0032626544622425635,1.0,-4.502700142112744e-05,0.0
2024/12/11,10:24:33,2024/12/11,10:24:45,4.04626,7.73531,74.1577,141.769,,0.207236,1.98675,3.7981,0.393713,-1.17471,-0.1152,44.1445,3.713,0.572,-0.068,4.523,2.0,6.68125,30.0,39.508,-0.072,-0.852,0.0507,26.922,18.912,441.445,59.14,0.0,48.331,52.129,0.912,0.7358,2024-12-11 10:24:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006352755383984223,0.023712351134193708,1.0,-0.03780132352941177,0.0,0.0005683152774707054,0.0
2024/12/11,10:24:34,2024/12/11,10:24:46,4.02314,7.69111,72.2917,138.201,,0.206051,1.93676,3.70254,0.391481,-1.0605,-0.104,44.1542,2.532,0.924,-0.121,-15.219,1.99937,6.51344,29.9844,39.505,-0.065,-0.756,0.0339,26.927,18.911,441.542,59.01,0.0,48.33,52.125,0.909,0.7339,2024-12-11 10:24:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000285650014665162,0.010662256571073359,1.0,-0.009497603305785123,0.0,-7.551153163808397e-05,0.0
2024/12/11,10:24:35,2024/12/11,10:24:47,3.92947,7.51205,73.7082,140.909,,0.201254,1.9747,3.77508,0.382342,-0.995243,-0.0976,44.1567,2.926,1.405,-0.179,15.809,2.0,6.64063,30.0156,39.519,-0.061,-0.796,0.0235,26.854,18.911,441.567,59.01,0.0,48.329,52.14,0.914,0.7355,2024-12-11 10:24:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014054058180874266,0.00524583467902806,1.0,-0.003085195530726257,0.0,3.4932633310139794e-05,0.0
2024/12/11,10:24:36,2024/12/11,10:24:48,4.48309,8.5704,81.0524,154.95,-0.33594,-0.642223,-6.07367,-11.6111,-0.612375,-0.995243,-0.0976,44.1664,2.678,0.75,,-19.37,2.00062,6.54344,30.0,39.507,-0.061,-0.77,0.0187,26.59,18.912,441.664,58.88,0.0,48.333,51.995,0.912,0.7269,2024-12-11 10:24:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800200308269521e-05,-0.001040929927963327,0.0,0.003330380952380953,1.0,-1.805317501290656e-05,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:24:38,2024/12/11,10:24:50,3.47611,6.64535,64.926,124.12,,1.24851,12.1981,23.3193,1.47294,-1.30524,-0.128,44.1054,2.879,1.504,-0.165,-29.356,2.00031,6.44594,29.9688,39.514,-0.08,-0.885,0.0511,26.676,18.914,441.054,58.1,0.0,48.329,52.132,0.915,0.732,2024-12-11 10:24:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007511873905026021,0.003998300361364611,1.0,-0.015825515151515153,0.0,-8.894978879956397e-05,0.0
2024/12/11,10:24:39,2024/12/11,10:24:51,,7.05437,72.0803,137.797,,0.28306,2.89226,5.5292,0.174436,-1.23997,-0.1216,44.2104,2.879,1.504,-0.165,-29.356,2.0,6.60344,30.0,39.515,-0.076,-0.885,0.0818,26.664,18.918,442.104,58.48,0.0,48.329,52.132,0.87,0.6956,2024-12-11 10:24:39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001813314688650049,0.04519092836978104,1.0,-0.04055296969696969,0.0,-0.00022793432347731295,0.0
2024/12/11,10:24:40,2024/12/11,10:24:52,4.02162,7.6882,77.0052,147.212,,0.0342211,0.342759,0.65526,-0.161775,-1.0605,-0.104,44.1567,5.129,0.339,,-45.074,2.00062,6.56281,29.9375,39.514,-0.065,-0.886,0.0618,26.624,18.921,441.567,58.35,0.0,48.33,52.132,0.861,0.6874,2024-12-11 10:24:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009496769958374983,0.2133570195578944,1.0,0.00476214463840399,1.0,-8.473266184496607e-05,0.0
2024/12/11,10:24:41,2024/12/11,10:24:53,4.0957,7.82983,75.6203,144.565,,0.0348515,0.336595,0.643475,-0.164737,-1.17471,-0.1152,44.1957,3.634,0.605,,-23.184,1.99969,6.44406,30.0313,39.505,-0.072,-0.816,0.0602,26.635,18.921,441.957,58.56,0.0,48.33,52.129,0.915,0.7305,2024-12-11 10:24:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008848401982567082,0.1987899399358218,1.0,0.00495087431693989,1.0,-0.0001563164251207729,0.0
2024/12/11,10:24:42,2024/12/11,10:24:54,,3.30111,32.3277,61.8015,3.19575,6.10938,59.8291,114.376,-0.350107,-1.12577,-0.1104,44.2445,3.634,0.605,,-23.184,1.99969,6.5025,29.9688,39.515,-0.069,-0.816,0.0526,26.588,18.923,442.445,58.6,0.0,48.328,52.129,0.895,0.7133,2024-12-11 10:24:42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0016022747673401787,0.0008657623406086209,0.0,0.003779726775956284,1.0,-0.00011933919944789509,0.0
2024/12/11,10:24:43,2024/12/11,10:24:55,,4.01221,38.679,73.9434,,2.01279,19.4039,37.0948,0.594547,-1.17471,-0.1152,44.1494,3.105,0.434,,-37.783,2.0,6.43031,30.0313,39.517,-0.072,-0.765,0.0766,26.621,18.925,441.494,58.47,0.0,48.329,52.129,0.913,0.7288,2024-12-11 10:24:43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002795740321620012,0.005572919733680321,1.0,0.006329622437971952,1.0,-0.00015529629727655293,0.0
2024/12/11,10:24:44,2024/12/11,10:24:56,,3.97313,39.5695,75.6457,,1.99318,19.8506,37.9488,0.588652,-1.17471,-0.1152,44.1689,6.17,0.074,,-29.266,2.0,6.57719,30.0156,39.514,-0.072,-0.708,0.0461,26.656,18.925,441.689,58.51,0.0,48.33,52.129,0.914,0.7307,2024-12-11 10:24:44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001022571332338931,0.002038355665109677,1.0,0.007871148148148148,1.0,-7.26170300006834e-05,0.0
2024/12/11,10:24:45,2024/12/11,10:24:57,,3.98473,39.2511,75.0371,,1.999,19.6909,37.6435,0.590437,-1.12577,-0.1104,44.1128,6.17,0.074,,-29.266,1.99969,6.525,30.0,39.505,-0.069,-0.708,0.0658,26.701,18.925,441.128,58.51,0.0,48.33,52.129,0.909,0.728,2024-12-11 10:24:45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002077193588470377,0.00414058106841612,1.0,0.0160357037037037,1.0,-0.0001479409553748377,0.0
2024/12/11,10:24:46,2024/12/11,10:24:58,,3.9657,39.6629,75.8244,,1.98945,19.8975,38.0384,0.587698,-0.995243,-0.0976,44.1542,6.17,0.074,,-29.266,2.0,6.59438,29.9688,39.51,-0.061,-0.708,0.0873,26.457,18.926,441.542,58.21,0.0,48.329,52.129,0.769,0.6101,2024-12-11 10:24:46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0036739554861382278,0.007323515845713298,1.0,0.028227,1.0,-0.0002604144741338072,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:24:48,2024/12/11,10:25:00,,3.98801,39.0769,74.7041,,2.00064,19.6035,37.4764,0.591026,-1.0605,-0.104,44.1445,6.886,-0.231,-0.423,30.363,1.99937,6.49719,29.9844,39.51,-0.065,-0.766,0.0484,26.65,18.928,441.445,58.63,0.0,48.331,52.129,0.915,0.7313,2024-12-11 10:24:48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011229483049547478,0.0022384497042550956,1.0,-0.005537966903073286,0.0,7.71517965945394e-05,0.0
2024/12/11,10:24:49,2024/12/11,10:25:01,,3.94662,40.0557,76.5754,,1.97988,20.0946,38.4152,0.584871,-1.0605,-0.104,44.1835,5.6,0.471,,-58.2,2.0,6.65969,30.0,39.519,-0.065,-0.752,0.0617,26.503,18.93,441.835,59.02,0.0,48.331,52.132,0.832,0.6613,2024-12-11 10:24:49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001844030342368875,0.003675810594210455,1.0,0.0035678444236176194,1.0,-6.541048109965635e-05,0.0
2024/12/11,10:24:50,2024/12/11,10:25:02,2.07319,3.96335,39.6347,75.7704,1.04005,1.98827,19.8833,38.0114,0.587323,-1.12577,-0.1104,44.1079,5.6,0.471,1.067,-58.2,2.0,6.58938,29.9688,39.522,-0.069,-0.752,0.0315,26.702,18.933,441.079,58.37,0.0,48.333,52.132,0.916,0.7336,2024-12-11 10:24:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004786102576223116,0.0009540406711215808,0.0,0.0009299437675726336,0.0,-1.7048969072164948e-05,0.0
2024/12/11,10:24:51,2024/12/11,10:25:03,,3.97699,39.2952,75.1213,,1.99512,19.713,37.6857,0.589333,-1.30524,-0.128,44.1079,6.068,0.109,,-27.657,2.0,6.53281,29.9844,39.508,-0.08,-0.823,0.078,26.692,18.933,441.079,58.76,0.0,48.33,52.132,0.908,0.7269,2024-12-11 10:24:51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0029245500692201202,0.005829708131312164,1.0,0.047162790697674414,1.0,-0.00021998047510575985,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:24:53,2024/12/11,10:25:05,2.09144,3.99825,38.7617,74.1016,,2.00578,19.4454,37.1742,0.592506,-1.17471,-0.1152,44.1591,6.524,0.013,-0.118,22.318,1.99969,6.44437,30.0,39.517,-0.072,-1.062,0.0355,26.597,18.939,441.591,58.32,0.0,48.325,52.132,0.917,0.7314,2024-12-11 10:24:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006025752591515892,0.001201153259626382,1.0,-0.010680084745762711,0.0,5.646787346536427e-05,0.0
2024/12/11,10:24:54,2024/12/11,10:25:06,,4.0101,38.4732,73.5499,,2.01172,19.3006,36.8974,0.594305,-1.17471,-0.1152,44.142,2.764,2.29,-0.252,-5.048,1.99969,6.39687,29.9688,39.519,-0.072,-1.132,0.046,26.466,18.942,441.42,58.36,0.0,48.331,52.136,0.878,0.6967,2024-12-11 10:24:54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001008752693503175,0.0020108143037698015,1.0,-0.008396825396825396,0.0,-0.0004191759112519809,0.0
2024/12/11,10:24:55,2024/12/11,10:25:07,2.09279,4.00083,38.6905,73.9655,1.04988,2.00708,19.4097,37.1059,0.592944,-1.23997,-0.1216,44.1664,3.344,0.751,,-3.514,2.00125,6.43313,30.0313,39.514,-0.076,-1.031,0.0215,26.997,18.942,441.664,58.36,0.0,48.328,52.136,0.897,0.7261,2024-12-11 10:24:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022087739333616845,0.0004402884139139711,0.0,0.001085093896713615,1.0,-0.00013154524758110414,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:24:57,2024/12/11,10:25:09,,2.75552,28.446,54.3808,,1.34523,13.8872,26.5485,0.424907,-1.17471,-0.1152,44.1591,3.344,0.751,,-3.514,2.0,6.69781,29.9688,39.507,-0.072,-1.031,0.0856,26.703,18.942,441.591,58.79,0.0,48.334,52.132,0.91,0.7282,2024-12-11 10:24:57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005083572687285795,0.010412974152877175,1.0,0.017200375586854458,1.0,-0.002085190665907797,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:24:59,2024/12/11,10:25:11,,2.76125,27.5028,52.5776,,1.34803,13.4267,25.6681,0.425827,-1.0605,-0.104,44.1689,3.344,0.751,,-3.514,1.99969,6.47625,29.9531,39.512,-0.065,-1.031,0.0909,26.554,18.947,441.689,58.69,0.0,48.332,52.136,0.873,0.6953,2024-12-11 10:24:59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005720662152619116,0.011717987517354733,1.0,0.019396267605633802,1.0,-0.0023513972680705747,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:02,2024/12/11,10:25:14,,2.71769,27.5094,52.5902,,1.32676,13.43,25.6743,0.419109,-0.995243,-0.0976,44.1738,3.344,0.751,,-3.514,1.99969,6.47781,30.0,39.517,-0.061,-1.031,0.089,26.308,18.953,441.738,58.82,0.0,48.331,52.132,0.747,0.5889,2024-12-11 10:25:02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0055719300220176,0.011413297983472978,1.0,0.018593896713615023,1.0,-0.0022541263517359134,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:04,2024/12/11,10:25:16,,6.4864,65.949,126.076,,0.479808,4.87834,9.32602,-0.420916,-1.12577,-0.1104,44.1128,3.344,0.751,,-3.514,2.00062,6.49313,30.0,39.517,-0.069,-1.031,0.0602,26.742,18.956,441.128,58.9,0.0,48.329,52.14,0.814,0.6525,2024-12-11 10:25:04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010681025767984979,0.014439441872325504,1.0,0.00850713615023474,1.0,-0.0010313147410358566,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:06,2024/12/11,10:25:18,,2.73659,29.4142,56.2317,,1.46982,15.7983,30.202,0.416127,-1.12577,-0.1104,44.186,3.344,0.751,,-3.514,2.00062,6.72219,30.0469,39.527,-0.069,-1.031,0.0975,26.46,18.956,441.86,58.94,0.0,48.329,52.132,0.735,0.5829,2024-12-11 10:25:06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006640854220806438,0.012364325709343236,1.0,0.022315140845070424,1.0,-0.002705250426863973,0.0
2024/12/11,10:25:07,2024/12/11,10:25:19,,3.53562,35.423,67.7188,,4.58907,45.9775,87.8961,-0.447701,-1.12577,-0.1104,44.1908,3.344,0.751,,-3.514,1.99969,6.47656,30.0156,39.529,-0.069,-1.031,0.0718,26.784,18.956,441.908,58.8,0.0,48.331,52.129,0.91,0.7306,2024-12-11 10:25:07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0027874599878882256,0.0021475692564049157,1.0,0.012101502347417841,1.0,-0.0014670574843483211,0.0
2024/12/11,10:25:08,2024/12/11,10:25:20,3.98691,7.62185,77.3084,147.792,,0.5171,5.24494,10.0269,-0.212742,-0.929981,-0.0912,44.1518,3.383,0.646,,-8.395,2.00031,6.52719,30.0,39.52,-0.057,-1.123,0.0564,26.51,18.958,441.518,59.19,0.0,48.332,52.129,0.844,0.6708,2024-12-11 10:25:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000797850967290458,0.011759991127213576,1.0,0.004141875,1.0,-0.00037891125670041695,0.0
2024/12/11,10:25:09,2024/12/11,10:25:21,,7.61553,77.1428,147.475,,0.516671,5.23371,10.0054,-0.212593,-1.17471,-0.1152,44.1811,2.361,0.516,,-25.538,1.99937,6.51406,30.0156,39.51,-0.072,-1.114,0.0654,26.354,18.958,441.811,58.71,0.0,48.329,52.132,0.728,0.5751,2024-12-11 10:25:09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001073692137764836,0.015825800603111763,1.0,0.013665047923322685,1.0,-0.00016748218341295325,0.0
2024/12/11,10:25:10,2024/12/11,10:25:22,,6.60761,67.2217,128.509,,0.690538,7.0251,13.43,-0.503685,-1.12577,-0.1104,44.125,2.361,0.516,,-25.538,2.0,6.54812,30.0156,39.519,-0.069,-1.114,0.0843,26.784,18.96,441.25,58.75,0.0,48.329,52.102,0.875,0.7028,2024-12-11 10:25:10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002056055919939127,0.019673959685836333,1.0,0.02270444089456869,1.0,-0.00027827120369645236,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:12,2024/12/11,10:25:24,,6.58437,68.7296,131.392,,0.68811,7.18269,13.7313,-0.501984,-1.17471,-0.1152,44.1518,2.361,0.516,,-25.538,2.0,6.69594,29.9688,,-0.072,-1.114,0.0939,26.7,18.963,441.518,59.35,0.0,48.329,52.136,0.914,0.7312,2024-12-11 10:25:12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0025600094070919017,0.024496128553687664,1.0,0.028169999999999997,1.0,-0.0003452584384055133,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:15,2024/12/11,10:25:27,,3.63147,35.4511,67.7726,,4.62367,45.1372,86.2897,-0.469093,-0.995243,-0.0976,44.1298,2.361,0.516,,-25.538,2.00031,6.63219,30.0156,39.52,-0.061,-1.114,0.0564,26.972,18.967,441.298,59.09,0.0,48.33,52.132,0.914,0.7392,2024-12-11 10:25:15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0016745596394992577,0.0013152125825377596,1.0,0.010162811501597445,1.0,-0.0001245579136972355,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/11,10:25:17,2024/12/11,10:25:29,3.75567,7.17979,69.7557,133.353,,0.416217,4.04378,7.73058,-0.33507,-1.23997,-0.1216,44.1274,7.18,-0.014,-0.062,-1.514,1.99969,6.62063,30.0156,39.522,-0.076,-1.25,0.0484,27.067,18.97,441.274,58.65,0.0,48.331,52.129,0.892,0.7236,2024-12-11 10:25:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006237395724331478,0.01075955704371231,1.0,-0.03778322580645161,0.0,-0.0015472655217965653,0.0
